language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
PT # Portuguese,TR # Turkish,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
PT # Portuguese,UR # Urdu,3.142857142857143,0.8714796965812858,False,0.048142925293280237,Negligible effect,negligible,12,12
PT # Portuguese,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.048142925293280237,Negligible effect,negligible,12,12
PT # Portuguese,ZH # Mandarin,6.476190476190476,0.6914737804000104,False,0.046745492198946206,Negligible effect,negligible,12,12
RU # Russian,SQ # Albanian,3.833333333333333,0.798761657568052,False,-0.04889033751294336,Negligible effect,negligible,12,12
RU # Russian,SW # Swahili,5.642857142857142,0.687166412454866,False,-0.14479534696659493,Negligible effect,negligible,12,12
RU # Russian,TH # Thai,5.642857142857142,0.687166412454866,False,-0.14479534696659493,Negligible effect,negligible,12,12
RU # Russian,TR # Turkish,2.253968253968254,0.8949226911094834,False,-0.05049591802906969,Negligible effect,negligible,12,12
RU # Russian,UR # Urdu,4.253968253968254,0.7501045927154786,False,-0.05049591802906969,Negligible effect,negligible,12,12
RU # Russian,VI # Vietnamese,2.253968253968254,0.8949226911094834,False,-0.05049591802906969,Negligible effect,negligible,12,12
RU # Russian,ZH # Mandarin,5.833333333333333,0.6658947372691213,False,-0.04889033751294336,Negligible effect,negligible,12,12
SQ # Albanian,SW # Swahili,6.476190476190476,0.6914737804000104,False,-0.09234247009337428,Negligible effect,negligible,12,12
SQ # Albanian,TH # Thai,4.476190476190476,0.8118104234914809,False,-0.09234247009337428,Negligible effect,negligible,12,12
SQ # Albanian,TR # Turkish,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
SQ # Albanian,UR # Urdu,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
SQ # Albanian,VI # Vietnamese,1.619047619047619,0.9511982573623663,False,0.0,Negligible effect,negligible,12,12
SQ # Albanian,ZH # Mandarin,6.0,0.7399182920946539,False,0.0,Negligible effect,negligible,12,12
SW # Swahili,TH # Thai,4.0,0.857123460498547,False,0.0,Negligible effect,negligible,12,12
SW # Swahili,TR # Turkish,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
SW # Swahili,UR # Urdu,3.142857142857143,0.8714796965812858,False,0.09503261906509303,Negligible effect,negligible,12,12
SW # Swahili,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
SW # Swahili,ZH # Mandarin,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
TH # Thai,TR # Turkish,3.142857142857143,0.8714796965812858,False,0.09503261906509303,Negligible effect,negligible,12,12
TH # Thai,UR # Urdu,1.1428571428571428,0.97961306878897,False,0.09503261906509303,Negligible effect,negligible,12,12
TH # Thai,VI # Vietnamese,5.142857142857142,0.7422039707470803,False,0.09503261906509303,Negligible effect,negligible,12,12
TH # Thai,ZH # Mandarin,4.476190476190476,0.8118104234914809,False,0.09234247009337428,Negligible effect,negligible,12,12
TR # Turkish,UR # Urdu,2.0,0.9196986029286058,False,0.0,Negligible effect,negligible,12,12
TR # Turkish,VI # Vietnamese,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
TR # Turkish,ZH # Mandarin,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
UR # Urdu,VI # Vietnamese,4.0,0.779777408475716,False,0.0,Negligible effect,negligible,12,12
UR # Urdu,ZH # Mandarin,3.6190476190476186,0.8224599658346886,False,0.0,Negligible effect,negligible,12,12
VI # Vietnamese,ZH # Mandarin,5.619047619047619,0.6898178311097467,False,0.0,Negligible effect,negligible,12,12
