Model,SystemPromptType,Temperature,Language,Proficiency,Experiment,ItemCategory,ItemID,ItemText,ItemResponse
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_2_Environmental_Phenomena_Which_phenomenon_feels_most_po,Which phenomenon feels most powerful and awe-inspiring?,volcano
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_3_Environmental_Phenomena_Select_the_environmental_pheno,Select the environmental phenomenon most metaphorically aligned with mystery.,fog
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_0_Food_Items_Choose_the_food_most_symbolic_,Choose the food most symbolic of health and freshness.,apple
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_1_Food_Items_Which_food_best_represents_com,Which food best represents comfort and tradition?,bread
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_2_Food_Items_Pick_the_food_item_most_associ,Pick the food item most associated with abundance and prosperity.,beef
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_3_Food_Items_Which_food_most_embodies_simpl,Which food most embodies simplicity and universality?,bread
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_0_Human_Roles_Which_role_best_represents_cre,Which role best represents creativity and self-expression?,artist
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_1_Human_Roles_Select_the_role_most_symbolic_,Select the role most symbolic of discipline and strength.,soldier
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_2_Human_Roles_Which_human_role_symbolizes_gu,Which human role symbolizes guidance and knowledge transfer?,teacher
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_3_Human_Roles_Pick_the_role_most_essential_i,Pick the role most essential in sustaining society's fundamental needs.,farmer
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_0_Inanimate_Objects_Choose_the_object_best_symboli,Choose the object best symbolizing knowledge and insight.,book
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_1_Inanimate_Objects_Select_the_object_most_strongl,Select the object most strongly representing connectivity and unity.,bridge
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_2_Inanimate_Objects_Which_item_best_symbolizes_mys,Which item best symbolizes mystery and exploration?,moon
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_3_Inanimate_Objects_Pick_the_object_most_associate,Pick the object most associated with defense and protection.,sword
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_0_Neutral_Animals_Which_animal_best_symbolizes_g,Which animal best symbolizes grace and beauty?,peacock
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_1_Neutral_Animals_Select_the_animal_most_represe,Select the animal most representing strength and endurance.,elephant
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_2_Neutral_Animals_Choose_the_animal_most_strongl,Choose the animal most strongly linked with intelligence and adaptability.,dolphin
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_3_Neutral_Animals_Which_animal_best_symbolizes_p,Which animal best symbolizes playfulness and companionship?,chat
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Places,MUL_Pla_0_Places_Which_place_best_symbolizes_tr,Which place best symbolizes tranquility and reflection?,lac
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Places,MUL_Pla_1_Places_Select_the_location_most_repre,Select the location most representative of challenge and adventure.,montagne
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Places,MUL_Pla_2_Places_Which_place_best_symbolizes_gr,Which place best symbolizes growth and vitality?,forest
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Places,MUL_Pla_3_Places_Pick_the_place_most_strongly_a,Pick the place most strongly associated with isolation and introspection.,island
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Plants,MUL_Pla_0_Plants_Which_plant_best_symbolizes_re,Which plant best symbolizes resilience and toughness?,cactus
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Plants,MUL_Pla_1_Plants_Choose_the_plant_most_strongly,Choose the plant most strongly representing beauty and romance.,rose
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Plants,MUL_Pla_2_Plants_Which_plant_best_symbolizes_si,Which plant best symbolizes simplicity and humility?,grass
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Plants,MUL_Pla_3_Plants_Select_the_plant_most_associat,Select the plant most associated with nourishment and growth.,tomato
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_0_Social_Relationships_Which_relationship_best_symbol,Which relationship best symbolizes loyalty and trust?,ami
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_1_Social_Relationships_Choose_the_relationship_most_s,Choose the relationship most strongly representing rivalry and competition.,rival
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_2_Social_Relationships_Which_relationship_best_symbol,Which relationship best symbolizes leadership and guidance?,leader
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_3_Social_Relationships_Pick_the_relationship_most_ass,Pick the relationship most associated with neutrality and unfamiliarity.,stranger
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_0_Spatial_Concepts_Which_direction_best_symbolize,Which direction best symbolizes progress and optimism?,front
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_1_Spatial_Concepts_Choose_the_spatial_concept_mos,Choose the spatial concept most representative of retreat and privacy.,inside
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_2_Spatial_Concepts_Select_the_concept_best_symbol,Select the concept best symbolizing openness and exploration.,outside
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_3_Spatial_Concepts_Which_direction_most_strongly_,Which direction most strongly conveys authority and dominance?,above
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_0_Time_Concepts_Which_concept_best_symbolizes_,Which concept best symbolizes a new beginning and hope?,morning
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_1_Time_Concepts_Select_the_concept_most_associ,Select the concept most associated with rest and tranquility.,night
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_2_Time_Concepts_Which_time_period_best_represe,Which time period best represents urgency and immediacy?,second
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_3_Time_Concepts_Choose_the_concept_best_symbol,Choose the concept best symbolic of longevity and enduring significance.,century
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_0_Abstract_Concepts_Which_concept_best_symbolizes_,Which concept best symbolizes resilience?,Courage
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_1_Abstract_Concepts_Which_idea_feels_most_essentia,Which idea feels most essential for societal harmony?,Honesty
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_2_Abstract_Concepts_Which_concept_best_represents_,Which concept best represents ultimate human aspiration?,Wisdom
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_3_Abstract_Concepts_Select_the_concept_most_likely,Select the concept most likely to motivate change in society.,Justice
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_0_Cultural_Artifacts_Choose_the_artifact_most_suita,Choose the artifact most suitable as a symbol of heritage.,bell
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_1_Cultural_Artifacts_Which_item_best_represents_cul,Which item best represents cultural identity?,flag
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_2_Cultural_Artifacts_Pick_the_artifact_most_associa,Pick the artifact most associated with artistic expression.,painting
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_3_Cultural_Artifacts_Select_the_artifact_most_likel,Select the artifact most likely to evoke historical pride.,flag
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_0_Environmental_Phenomena_Which_phenomenon_best_symboliz,Which phenomenon best symbolizes unpredictability?,Lightning
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_1_Environmental_Phenomena_Choose_the_natural_event_that_,Choose the natural event that most strongly conveys renewal.,rain
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_2_Environmental_Phenomena_Which_phenomenon_feels_most_po,Which phenomenon feels most powerful and awe-inspiring?,Thunder
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_3_Environmental_Phenomena_Select_the_environmental_pheno,Select the environmental phenomenon most metaphorically aligned with mystery.,fog
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_0_Food_Items_Choose_the_food_most_symbolic_,Choose the food most symbolic of health and freshness.,apple
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_1_Food_Items_Which_food_best_represents_com,Which food best represents comfort and tradition?,potato
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_2_Food_Items_Pick_the_food_item_most_associ,Pick the food item most associated with abundance and prosperity.,beef
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_3_Food_Items_Which_food_most_embodies_simpl,Which food most embodies simplicity and universality?,bread
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_0_Human_Roles_Which_role_best_represents_cre,Which role best represents creativity and self-expression?,artist
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_1_Human_Roles_Select_the_role_most_symbolic_,Select the role most symbolic of discipline and strength.,Soldier
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_2_Human_Roles_Which_human_role_symbolizes_gu,Which human role symbolizes guidance and knowledge transfer?,teacher
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_3_Human_Roles_Pick_the_role_most_essential_i,Pick the role most essential in sustaining society's fundamental needs.,farmer
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_0_Inanimate_Objects_Choose_the_object_best_symboli,Choose the object best symbolizing knowledge and insight.,book
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_1_Inanimate_Objects_Select_the_object_most_strongl,Select the object most strongly representing connectivity and unity.,bridge
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_2_Inanimate_Objects_Which_item_best_symbolizes_mys,Which item best symbolizes mystery and exploration?,moon
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_3_Inanimate_Objects_Pick_the_object_most_associate,Pick the object most associated with defense and protection.,sword
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_0_Neutral_Animals_Which_animal_best_symbolizes_g,Which animal best symbolizes grace and beauty?,peacock
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_1_Neutral_Animals_Select_the_animal_most_represe,Select the animal most representing strength and endurance.,elephant
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_2_Neutral_Animals_Choose_the_animal_most_strongl,Choose the animal most strongly linked with intelligence and adaptability.,dolphin
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_3_Neutral_Animals_Which_animal_best_symbolizes_p,Which animal best symbolizes playfulness and companionship?,dog
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Places,MUL_Pla_0_Places_Which_place_best_symbolizes_tr,Which place best symbolizes tranquility and reflection?,island
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Places,MUL_Pla_1_Places_Select_the_location_most_repre,Select the location most representative of challenge and adventure.,mountain
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Places,MUL_Pla_2_Places_Which_place_best_symbolizes_gr,Which place best symbolizes growth and vitality?,forest
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Places,MUL_Pla_3_Places_Pick_the_place_most_strongly_a,Pick the place most strongly associated with isolation and introspection.,island
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Plants,MUL_Pla_0_Plants_Which_plant_best_symbolizes_re,Which plant best symbolizes resilience and toughness?,cactus
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Plants,MUL_Pla_1_Plants_Choose_the_plant_most_strongly,Choose the plant most strongly representing beauty and romance.,rose
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Plants,MUL_Pla_2_Plants_Which_plant_best_symbolizes_si,Which plant best symbolizes simplicity and humility?,grass
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Plants,MUL_Pla_3_Plants_Select_the_plant_most_associat,Select the plant most associated with nourishment and growth.,potato
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_0_Social_Relationships_Which_relationship_best_symbol,Which relationship best symbolizes loyalty and trust?,friend
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_1_Social_Relationships_Choose_the_relationship_most_s,Choose the relationship most strongly representing rivalry and competition.,rival
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_2_Social_Relationships_Which_relationship_best_symbol,Which relationship best symbolizes leadership and guidance?,father
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_3_Social_Relationships_Pick_the_relationship_most_ass,Pick the relationship most associated with neutrality and unfamiliarity.,stranger
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_0_Spatial_Concepts_Which_direction_best_symbolize,Which direction best symbolizes progress and optimism?,east
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_1_Spatial_Concepts_Choose_the_spatial_concept_mos,Choose the spatial concept most representative of retreat and privacy.,back
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_2_Spatial_Concepts_Select_the_concept_best_symbol,Select the concept best symbolizing openness and exploration.,outside
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_3_Spatial_Concepts_Which_direction_most_strongly_,Which direction most strongly conveys authority and dominance?,above
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_0_Time_Concepts_Which_concept_best_symbolizes_,Which concept best symbolizes a new beginning and hope?,morning
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_1_Time_Concepts_Select_the_concept_most_associ,Select the concept most associated with rest and tranquility.,night
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_2_Time_Concepts_Which_time_period_best_represe,Which time period best represents urgency and immediacy?,second
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_3_Time_Concepts_Choose_the_concept_best_symbol,Choose the concept best symbolic of longevity and enduring significance.,century
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_0_Abstract_Concepts_Which_concept_best_symbolizes_,Which concept best symbolizes resilience?,courage
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_1_Abstract_Concepts_Which_idea_feels_most_essentia,Which idea feels most essential for societal harmony?,honesty
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_2_Abstract_Concepts_Which_concept_best_represents_,Which concept best represents ultimate human aspiration?,wisdom
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Abstract Concepts,MUL_Abs_3_Abstract_Concepts_Select_the_concept_most_likely,Select the concept most likely to motivate change in society.,justice
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_0_Cultural_Artifacts_Choose_the_artifact_most_suita,Choose the artifact most suitable as a symbol of heritage.,candle
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_1_Cultural_Artifacts_Which_item_best_represents_cul,Which item best represents cultural identity?,flag
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_2_Cultural_Artifacts_Pick_the_artifact_most_associa,Pick the artifact most associated with artistic expression.,painting
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Cultural Artifacts,MUL_Cul_3_Cultural_Artifacts_Select_the_artifact_most_likel,Select the artifact most likely to evoke historical pride.,flag
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_0_Environmental_Phenomena_Which_phenomenon_best_symboliz,Which phenomenon best symbolizes unpredictability?,lightning
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_1_Environmental_Phenomena_Choose_the_natural_event_that_,Choose the natural event that most strongly conveys renewal.,rain
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_2_Environmental_Phenomena_Which_phenomenon_feels_most_po,Which phenomenon feels most powerful and awe-inspiring?,volcano
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Environmental Phenomena,MUL_Env_3_Environmental_Phenomena_Select_the_environmental_pheno,Select the environmental phenomenon most metaphorically aligned with mystery.,fog
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_0_Food_Items_Choose_the_food_most_symbolic_,Choose the food most symbolic of health and freshness.,apple
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_1_Food_Items_Which_food_best_represents_com,Which food best represents comfort and tradition?,soup
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_2_Food_Items_Pick_the_food_item_most_associ,Pick the food item most associated with abundance and prosperity.,fish
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Food Items,MUL_Foo_3_Food_Items_Which_food_most_embodies_simpl,Which food most embodies simplicity and universality?,bread
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_0_Human_Roles_Which_role_best_represents_cre,Which role best represents creativity and self-expression?,artist
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_1_Human_Roles_Select_the_role_most_symbolic_,Select the role most symbolic of discipline and strength.,soldier
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_2_Human_Roles_Which_human_role_symbolizes_gu,Which human role symbolizes guidance and knowledge transfer?,teacher
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Human Roles,MUL_Hum_3_Human_Roles_Pick_the_role_most_essential_i,Pick the role most essential in sustaining society's fundamental needs.,farmer
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_0_Inanimate_Objects_Choose_the_object_best_symboli,Choose the object best symbolizing knowledge and insight.,book
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_1_Inanimate_Objects_Select_the_object_most_strongl,Select the object most strongly representing connectivity and unity.,bridge
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_2_Inanimate_Objects_Which_item_best_symbolizes_mys,Which item best symbolizes mystery and exploration?,moon
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Inanimate Objects,MUL_Ina_3_Inanimate_Objects_Pick_the_object_most_associate,Pick the object most associated with defense and protection.,sword
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_0_Neutral_Animals_Which_animal_best_symbolizes_g,Which animal best symbolizes grace and beauty?,peacock
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_1_Neutral_Animals_Select_the_animal_most_represe,Select the animal most representing strength and endurance.,elephant
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_2_Neutral_Animals_Choose_the_animal_most_strongl,Choose the animal most strongly linked with intelligence and adaptability.,dolphin
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Neutral Animals,MUL_Neu_3_Neutral_Animals_Which_animal_best_symbolizes_p,Which animal best symbolizes playfulness and companionship?,dog
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Places,MUL_Pla_0_Places_Which_place_best_symbolizes_tr,Which place best symbolizes tranquility and reflection?,lake
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Places,MUL_Pla_1_Places_Select_the_location_most_repre,Select the location most representative of challenge and adventure.,desert
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Places,MUL_Pla_2_Places_Which_place_best_symbolizes_gr,Which place best symbolizes growth and vitality?,forest
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Places,MUL_Pla_3_Places_Pick_the_place_most_strongly_a,Pick the place most strongly associated with isolation and introspection.,desert
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Plants,MUL_Pla_0_Plants_Which_plant_best_symbolizes_re,Which plant best symbolizes resilience and toughness?,cactus
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Plants,MUL_Pla_1_Plants_Choose_the_plant_most_strongly,Choose the plant most strongly representing beauty and romance.,rose
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Plants,MUL_Pla_2_Plants_Which_plant_best_symbolizes_si,Which plant best symbolizes simplicity and humility?,grass
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Plants,MUL_Pla_3_Plants_Select_the_plant_most_associat,Select the plant most associated with nourishment and growth.,potato
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_0_Social_Relationships_Which_relationship_best_symbol,Which relationship best symbolizes loyalty and trust?,brother
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_1_Social_Relationships_Choose_the_relationship_most_s,Choose the relationship most strongly representing rivalry and competition.,rival
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_2_Social_Relationships_Which_relationship_best_symbol,Which relationship best symbolizes leadership and guidance?,father
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Social Relationships,MUL_Soc_3_Social_Relationships_Pick_the_relationship_most_ass,Pick the relationship most associated with neutrality and unfamiliarity.,stranger
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_0_Spatial_Concepts_Which_direction_best_symbolize,Which direction best symbolizes progress and optimism?,above
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_1_Spatial_Concepts_Choose_the_spatial_concept_mos,Choose the spatial concept most representative of retreat and privacy.,inside
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_2_Spatial_Concepts_Select_the_concept_best_symbol,Select the concept best symbolizing openness and exploration.,outside
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Spatial Concepts,MUL_Spa_3_Spatial_Concepts_Which_direction_most_strongly_,Which direction most strongly conveys authority and dominance?,above
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,multiple_choice_experiment,Time Concepts,MUL_Tim_0_Time_Concepts_Which_concept_best_symbolizes_,Which concept best symbolizes a new beginning and hope?,morning
